ЛЬНА СЕМЕНА УП., 200Г;БИОТЕСТ НПК;БЕЛАРУСЬ;260424;5.69;2.000;11.38;01.06.2026;Лексредства;04.09.2024;000007629;4.11;4.15;Брититрейд;112655
ЛЬНЯНОЕ МАСЛО КАПС., 250МГ, №120;РЕАЛКАПС;РОССИЯ;213040;3.04;1.000;3.04;19.02.2026;БАДы;05.09.2024;000007646;1.95;1.95;Ясса ООО ПКФ;112699
ЛЮГОЛЬ ФЛ., СПРЕЙ, 50МЛ;VALENTIS UAB;ЛИТВА;52112310BY;8.38;1.000;8.38;31.10.2026;Лексредства;17.09.2024;000007988;5.87;6.16;Витвар ООО;112968
МАГВИТ КАПС., №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;2040224;6.53;1.000;6.53;28.02.2026;Лексредства;11.09.2024;000007858;4.75;4.75;МИНСКИНТЕРКАПС;112728
МАГВИТ КАПС., №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;2040224;6.53;1.000;6.53;28.02.2026;Лексредства;17.09.2024;000007989;4.75;4.75;МИНСКИНТЕРКАПС;112886
МАГВИТ КАПС., №50;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;1160724;10.61;1.000;10.61;31.07.2026;Лексредства;17.09.2024;000007989;7.72;7.72;МИНСКИНТЕРКАПС;112887
МАГВИТ КАПС., №50;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;1160724;10.61;2.000;21.22;31.07.2026;Лексредства;17.09.2024;000007996;7.72;7.72;МИНСКИНТЕРКАПС;112928
МАГНЕЛЕК ПАК., ПОР., 3Г, №30;ЛЕКФАРМ;БЕЛАРУСЬ;020124;13.43;1.000;13.43;31.01.2027;Лексредства;10.05.2024;000005061;9.70;9.79;ФАРМПРОЕКТ ООО;111029
МАГНЕРОТ ТАБЛ., 500МГ, №50;MAUERMANN ARZNEIMITTEL;ГЕРМАНИЯ;М23А736;29.45;1.000;29.45;31.12.2027;Лексредства;02.07.2024;0076394;23.29;23.52;Фармико;111540
МАГНИЙ МАКСИМУМ САШЕ, №20;КВАДРАТ С;РОССИЯ;0010124;31.20;0.900;28.08;19.01.2027;БАДы;17.07.2024;0076914;20.00;20.00;ПромоСолюшн ООО;111835
МАГНИЙ ХЕЛАТ БИСГЛИЦИНАТ КОМПЛЕКС ТАБЛ., 500МГ, №30;КВАДРАТ С;РОССИЯ;0080524;21.29;1.000;21.29;14.05.2027;БАДы;17.09.2024;0341226;13.65;13.65;ПромоСолюшн ООО;112986
МАГНИЯ СУЛЬФАТ ПОР., 20Г;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;490923;1.37;16.000;21.92;30.09.2026;Лексредства;04.09.2024;000007663;1.00;1.00;Белмедпрепараты;112573
МАКСИГРА ТАБЛ.П/О, 100МГ, №4;POLPHARMA SA;ПОЛЬША;11121;25.41;1.000;25.41;30.11.2025;Лексредства;04.09.2024;000007648;20.09;20.29;Медвакс;112611
МАКСИГРА ТАБЛ.П/О, 100МГ, №4;POLPHARMA SA;ПОЛЬША;11121;25.41;1.000;25.41;30.11.2025;Лексредства;17.09.2024;000007989;20.09;20.29;Медвакс;112888
МАКСИКОЛД РИНО ЛИМОН ПАК., ПОР., 15Г, №10;ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА;РОССИЯ;3560423;11.19;0.400;4.48;01.05.2025;Лексредства;31.01.2024;000002249;8.08;8.16;Брититрейд;109077
МАЛЬТОФЕР ТАБЛ.ЖЕВ., 100МГ, №30;VIFOR;ШВЕЙЦАРИЯ;AAS36101;34.28;1.000;34.28;31.07.2027;Лексредства;21.02.2024;000002836;26.19;27.50;Витвар ООО;109549
МАЛЬТОФЕР ФОЛ ТАБЛ.ЖЕВ., №30;VIFOR;ШВЕЙЦАРИЯ;ААР91801;35.45;1.000;35.45;31.12.2026;Лексредства;21.02.2024;000002836;27.09;28.44;Витвар ООО;109550
МАРЛЯ УП., 3М;ЧЕФИ ООО;БЕЛАРУСЬ;589;6.10;1.000;6.10;01.02.2029;Товары  мед назначения;10.04.2024;0287994;4.27;4.27;ЧЕФИ;110611
МАСКА МЕД. 3-СЛ. НА РЕЗИНКАХ УП.;МАСКА ООО;РОССИЯ;П50092021;0.38;300.000;114.00;01.09.2026;Товары  мед назначения;31.01.2024;05/2024ндс;0.25;0.25;Новамедика  ПТЧУП;109002
МАСКА МЕД. 3-СЛ. НА РЕЗИНКАХ УП.;МАСКА ООО;РОССИЯ;КБ50082020;0.57;114.000;64.98;31.08.2025;Товары  мед назначения;31.01.2024;05/2024ндс;0.40;0.40;Новамедика  ПТЧУП;109003
МАСЛО АРОМ. ЭФИРНОЕ НАТУРАЛЬНОЕ ХВОЙНЫЙ ЛЕС, 30МЛ;САУЛЕС САПНИС;БЕЛАРУСЬ;167;10.84;1.000;10.84;31.01.2025;Парфюмерно-косметическая продукция и  туалетные принадлежности;01.11.2023;1211934;6.95;6.95;Саулес Сапнис;107427
МАСЛО МАССАЖ. Д/ПРОФ. МАССАЖА УП., 100МЛ;САУЛЕС САПНИС;БЕЛАРУСЬ;013;9.01;1.000;9.01;28.02.2026;Парфюмерно-косметическая продукция и  туалетные принадлежности;01.08.2023;1258049;5.78;5.78;Саулес Сапнис;106234
МАСЛО ОБЛЕПИХОВОЕ 50 МЛ, УП. БАД;ФАРМЛЭНД БИО ООО;БЕЛАРУСЬ;100524;5.37;1.000;5.37;30.11.2025;БАДы;17.09.2024;0341226;3.99;4.18;ФАРМПРОЕКТ ООО;112987
МАСЛО ЭФИРНОЕ АФРОДИЗИАК АРОМАКОМПОЗИЦИЯ 30МЛ, УП;САУЛЕС САПНИС;БЕЛАРУСЬ;021;12.04;2.000;24.08;28.02.2025;Парфюмерно-косметическая продукция и  туалетные принадлежности;19.05.2022;4549724;7.72;7.72;Новамедика  ПТЧУП;100170
МЕБЕВЕРИН КАПС., 200МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;010124;26.04;0.666;17.34;31.01.2027;Лексредства;03.04.2024;000004125;18.80;18.98;ФАРМПРОЕКТ ООО;110430
МЕБЕНДАЗОЛ ТАБЛ., 100МГ, №6;ФАРМЛЭНД ООО;БЕЛАРУСЬ;020923;6.49;2.000;12.98;30.09.2026;Лексредства;10.07.2024;0076756;4.69;4.73;ФАРМПРОЕКТ ООО;111659
МЕГАСЕФ ТАБЛ.П/О, 500МГ, №10;NOBELFARMA ILAC;ТУРЦИЯ;СЕТС027А;32.82;1.000;32.82;30.06.2026;Лексредства;20.03.2024;000003596;26.18;26.18;Искамед;110194
МЕЗИМ ФОРТЕ 10000 ТАБЛ.П/О, №10;MENARINI-VON HEYDEN;ГЕРМАНИЯ;39044;5.52;2.000;11.04;30.09.2026;Лексредства;17.09.2024;000007989;4.02;4.02;CHELESTINA UAB.Литва;112889
МЕЗИМ ФОРТЕ 10000 ТАБЛ.П/О, №20;MENARINI-VON HEYDEN;ГЕРМАНИЯ;39044;10.91;2.000;21.82;30.09.2026;Лексредства;10.07.2024;0076711;7.94;7.94;CHELESTINA UAB.Литва;111708
МЕКОЛЬ МАЗЬ, ТУБА, 40Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;330524;5.11;2.000;10.22;30.11.2027;Лексредства;04.09.2024;0340944;3.72;3.72;Борисовский ЗМП;112633
МЕКОЛЬ МАЗЬ, ТУБА, 40Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;330524;5.11;3.000;15.33;30.11.2027;Лексредства;11.09.2024;0341114;3.72;3.72;Борисовский ЗМП;112743
МЕКСИБЕЛ ТАБЛ.П/О, 125МГ, №30;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;020424;19.11;0.667;12.75;30.04.2027;Лексредства;02.07.2024;0076394;13.90;13.90;Белмедпрепараты;111542
МЕЛАСОН ТАБЛ., 3МГ, №30;РУБИКОН ООО;БЕЛАРУСЬ;0435123;15.58;1.667;25.97;30.09.2026;Лексредства;04.09.2024;000007629;10.90;11.44;Медфарминвест;112657
МЕЛБЕК АМП, Р-Р Д/И, 15МГ/1,5МЛ, №3;NOBELFARMA ILAC;ТУРЦИЯ;СМА0009С;14.27;1.000;14.27;30.06.2027;Лексредства;17.09.2024;000007988;10.30;10.40;Искамед;112969
МЕЛОКСИКАМ АМП, Р-Р Д/И, 10МГ/МЛ 1,5МЛ, №3;ЛЕКФАРМ;БЕЛАРУСЬ;040823;8.03;1.000;8.03;31.08.2027;Лексредства;10.04.2024;000004280;5.80;5.85;ФАРМПРОЕКТ ООО;110519
МЕРИОНАЛ ВО ФЛ., ПОР.Д/И+Р, 75МЕ;IBSA INSTITUT BIOCHIMIQUE;ШВЕЙЦАРИЯ;С19108/C01945;69.60;12.000;835.20;02.01.2026;Лексредства;28.08.2024;0340716;56.00;56.03;MAYLEN FARMA SA    Швейцария;112552
МЕРТЕНИЛ ТАБЛ.П/О, 10МГ, №30;GEDEON RICHTER;ВЕНГРИЯ;Т44129А;20.04;1.000;20.04;30.04.2027;Лексредства;11.09.2024;000007856;14.47;14.61;Доминантафарм;112823
МЕРТЕНИЛ ТАБЛ.П/О, 20МГ, №30;GEDEON RICHTER;ВЕНГРИЯ;Т41379А;28.95;1.000;28.95;31.01.2027;Лексредства;12.06.2024;0075728;22.90;23.12;Фармико;111262
МЕРТЕНИЛ ТАБЛ.П/О, 5МГ, №30;GEDEON RICHTER;ВЕНГРИЯ;T3C279F;14.43;1.000;14.43;31.12.2026;Лексредства;11.09.2024;000007869;10.42;10.52;Фармико;112783
МЕТЕОСПАЗМИЛ КАПС., №30;L.G.V. CAPSULES;ФРАНЦИЯ;V0517;30.13;1.000;30.13;01.09.2026;Лексредства;02.07.2024;0076394;23.83;24.06;Брититрейд;111544
МЕТИЛУРАЦИЛ МАЗЬ, ТУБА, 10% 15Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;050524;2.68;3.000;8.04;30.11.2027;Лексредства;02.07.2024;0076383;1.95;1.95;Борисовский ЗМП;111493
МЕТИЛУРАЦИЛ МАЗЬ, ТУБА, 10% 15Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;050524;2.68;2.000;5.36;30.11.2027;Лексредства;02.07.2024;0076394;1.95;1.95;Борисовский ЗМП;111545
МЕТИЛУРАЦИЛ СУПП., 500МГ, №10;ФАРМАПРИМ ООО;МОЛДОВА;098;6.55;1.000;6.55;31.10.2025;Лексредства;17.09.2024;000007989;4.73;4.78;Искамед;112890
МЕТИЛУРАЦИЛ СУПП., 500МГ, №10;НИЖФАРМ ОАО;РОССИЯ;10124;7.91;1.000;7.91;01.12.2025;Лексредства;17.09.2024;000007988;5.49;5.82;Оздоровление ЧУП;112970
МЕТОКЛОПРАМИД ТАБЛ., 10МГ, №50;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3210923;1.65;1.000;1.65;30.09.2026;Лексредства;06.12.2023;000000955;1.20;1.20;Борисовский ЗМП;107631
МЕТОПРОЛОЛ МВ КАПС., 100МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;020324;10.53;1.000;10.53;31.03.2026;Лексредства;11.09.2024;000007856;7.15;7.79;ИНТЕРФАРМАКС;112824
МЕТОПРОЛОЛ МВ КАПС., 50МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;020324;6.77;2.000;13.54;31.03.2026;Лексредства;24.09.2024;000008216;4.60;5.01;Доминантафарм;113083
МЕТОПРОЛОЛ ТАБЛ., 100МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;010424;2.67;1.000;2.67;30.04.2026;Лексредства;17.09.2024;000007989;1.82;1.98;ИНТЕРФАРМАКС;112891
МЕТОПРОЛОЛ ТАБЛ., 25МГ, №60;ЛЕКФАРМ;БЕЛАРУСЬ;080724;1.69;3.000;5.07;31.07.2026;Лексредства;04.09.2024;000007629;1.15;1.25;ИНТЕРФАРМАКС;112658
МЕТОПРОЛОЛ ТАБЛ., 25МГ, №60;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;110324;1.87;0.333;0.62;31.03.2027;Лексредства;10.04.2024;000004280;1.36;1.36;Белмедпрепараты;110520
МЕТОПРОЛОЛ ТАБЛ., 50МГ, №60;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;180723;3.08;1.000;3.08;31.07.2026;Лексредства;27.03.2024;000003817;2.24;2.24;Белмедпрепараты;110255
МЕТРОДЕНТ АНАНАС ГЕЛЬ СТОМ., ТУБА, 20Г;SYNMEDIC;ИНДИЯ;МЕР303;8.19;1.000;8.19;31.01.2026;Лексредства;11.09.2024;000007856;5.91;5.97;Доминантафарм;112825
МЕТРОДЕНТ ГЕЛЬ СТОМ., ТУБА, 20Г;SYNMEDIC;ИНДИЯ;MER402;9.45;2.000;18.90;31.10.2026;Лексредства;28.08.2024;0340714;6.82;6.89;Комфарм;112519
МЕТРОДЕНТ КЛУБНИКА ГЕЛЬ СТОМ., ТУБА, 20Г;SYNMEDIC;ИНДИЯ;МТС303;8.19;1.000;8.19;31.01.2026;Лексредства;11.09.2024;0341114;5.91;5.97;Доминантафарм;112744
МЕТРОДЕНТ ЛИМОН ГЕЛЬ СТОМ., ТУБА, 20Г;SYNMEDIC;ИНДИЯ;МТВ304;8.19;1.000;8.19;30.04.2026;Лексредства;21.08.2024;000007227;5.91;5.97;Доминантафарм;112333
МЕТРОДЕНТ ЛИМОН ГЕЛЬ СТОМ., ТУБА, 20Г;SYNMEDIC;ИНДИЯ;МТВ402;9.45;2.000;18.90;31.10.2026;Лексредства;04.09.2024;000007667;6.82;6.89;Доминантафарм;112594
МЕТРОНИДАЗОЛ ТАБЛ., 250МГ, №20;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3360424;3.98;1.000;3.98;30.04.2027;Лексредства;12.06.2024;000005522;2.90;2.90;Борисовский ЗМП;111303
МЕТРОНИДАЗОЛ ТАБЛ., 250МГ, №20;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3390424;3.98;1.000;3.98;30.04.2027;Лексредства;10.07.2024;0076756;2.90;2.90;Борисовский ЗМП;111662
МЕТРОНИДАЗОЛ ТАБЛ., 250МГ, №30;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;110923;5.36;1.000;5.36;30.09.2028;Лексредства;04.09.2024;000007629;3.90;3.90;Белмедпрепараты;112659
МЕТФОРМИН ТАБЛ.П/О, 1Г, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4450624;5.23;0.667;3.49;30.06.2026;Лексредства;10.07.2024;0076756;3.81;3.81;Борисовский ЗМП;111663
МЕТФОРМИН ТАБЛ.П/О, 1Г, №30;ФАРМЛЭНД ООО;БЕЛАРУСЬ;100124;6.90;2.000;13.80;30.01.2027;Лексредства;11.09.2024;000007869;4.99;5.03;ФАРМПРОЕКТ ООО;112784
МЕТФОРМИН ТАБЛ.П/О, 500МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4230323;2.47;1.000;2.47;31.03.2025;Лексредства;25.10.2023;000000412;1.80;1.80;Борисовский ЗМП;107326
МЕТФОРМИН ТАБЛ.П/О, 500МГ, №30;ФАРМЛЭНД ООО;БЕЛАРУСЬ;060124;3.88;1.000;3.88;30.01.2027;Лексредства;21.08.2024;000007227;2.81;2.83;ФАРМПРОЕКТ ООО;112334
МЕТФОРМИН ТАБЛ.П/О, 850МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4880624;4.34;1.000;4.34;30.06.2026;Лексредства;24.09.2024;000008216;3.16;3.16;Борисовский ЗМП;113084
МЕТФОРМИН ТАБЛ.П/О, 850МГ, №30;ФАРМЛЭНД ООО;БЕЛАРУСЬ;080224;5.77;1.000;5.77;28.02.2027;Лексредства;11.09.2024;000007856;4.17;4.21;ФАРМПРОЕКТ ООО;112826
МЕШКИ П/М НД УП., 36Х41СМ;ВИАЛПАК;БЕЛАРУСЬ;-;0.04;21.000;0.84;01.01.2028;Прочие;12.09.2023;1259744;0.02;0.02;Виалпак ООО Филиал;106651
МЕШКИ П/М НД УП., 36Х41СМ;ВИАЛПАК;БЕЛАРУСЬ;-;0.04;200.000;8.00;01.01.2028;Прочие;06.03.2024;0287127;0.02;0.02;Виалпак ООО Филиал;109975
МИГ ТАБЛ.П/О, 400МГ, №10;BERLIN-CHEMIE/MENARINI GROUP;ГЕРМАНИЯ;34523А;5.72;3.000;17.16;30.11.2026;Лексредства;04.09.2024;000007629;4.16;4.16;CHELESTINA UAB.Литва;112660
МИГ ТАБЛ.П/О, 400МГ, №20;BERLIN-CHEMIE/MENARINI GROUP;ГЕРМАНИЯ;34524А;11.38;3.000;34.14;30.11.2026;Лексредства;14.08.2024;000007015;8.28;8.28;CHELESTINA UAB.Литва;112262
МИДОКАЛМ АМП, Р-Р Д/И, 10% 1МЛ, №5;GEDEON RICHTER;ВЕНГРИЯ;А33046В;21.40;0.600;12.84;31.03.2026;Лексредства;07.02.2024;000002455;15.57;15.57;Искамед;109219
МИДОКАЛМ ТАБЛ.П/О, 150МГ, №30;GEDEON RICHTER;ВЕНГРИЯ;T44314А;24.86;1.000;24.86;30.04.2027;Лексредства;04.09.2024;000007667;17.94;18.12;Доминантафарм;112595
МИКОНАЗОЛ КРЕМ, ТУБА, 2% 15Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;040524;6.10;1.000;6.10;31.05.2027;Лексредства;24.07.2024;000006542;4.44;4.44;Борисовский ЗМП;111926
МИКОНАЗОЛ КРЕМ, ТУБА, 2% 15Г;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;040524;6.10;1.000;6.10;31.05.2027;Лексредства;21.08.2024;000007227;4.44;4.44;Борисовский ЗМП;112335
МИКОНАЗОЛ СУПП.ВАГ., 100МГ, №7;ФАРМАПРИМ ООО;МОЛДОВА;108;12.20;1.000;12.20;31.08.2026;Лексредства;21.02.2024;000002835;8.53;8.96;УНИФАРМ;109609
МИКОЦИД ГЕЛЬ, ТУБА, 1% 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010922;5.68;2.000;11.36;31.08.2025;Лексредства;27.03.2024;000003816;4.10;4.14;МедВай УП;110334
МИКОЦИД КРЕМ, ТУБА, 1% 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010723;5.54;1.000;5.54;31.07.2026;Лексредства;27.03.2024;000003817;4.00;4.04;МедВай УП;110256
МИЛДРОНАТ КАПС., 500МГ, №60;GRINDEX;ЛАТВИЯ;6840423;49.62;0.833;41.35;30.04.2027;Лексредства;14.02.2024;000002637;37.95;39.85;Медфарминвест;109473
МИЛУРИТ ТАБЛ., 100МГ, №50;EGIS;ВЕНГРИЯ;D850А1123;17.96;1.000;17.96;01.11.2028;Лексредства;11.09.2024;000007868;12.57;13.19;Брититрейд;112761
МИРРОСЕПТ ФЛ., Р-Р НАР., 0,1МГ/МЛ 100МЛ;ФАРМЛЭНД;БЕЛАРУСЬ;050524;13.47;1.000;13.47;30.05.2027;Лексредства;17.09.2024;000007988;9.73;9.82;ФАРМПРОЕКТ ООО;112971
МОКСОДИН ТАБЛ.П/О, 0,2МГ, №30;РУБИКОН ООО;БЕЛАРУСЬ;0461223;7.61;1.000;7.61;01.03.2026;Лексредства;21.02.2024;000002834;5.50;5.55;Брититрейд;109512
МОКСОДИН ТАБЛ.П/О, 0,4МГ, №30;РУБИКОН ООО;БЕЛАРУСЬ;0470124;11.08;1.000;11.08;31.01.2027;Лексредства;21.08.2024;000007227;8.00;8.08;ФАРМПРОЕКТ ООО;112336
МОКСОНИДИН ТАБЛ.П/О, 0,2МГ, №30;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;031023;7.85;1.000;7.85;30.09.2026;Лексредства;14.08.2024;0340452;5.67;5.72;МедВай УП;112210
МОКСОНИДИН ТАБЛ.П/О, 0,2МГ, №30;АМАНТИСМЕД ООО;БЕЛАРУСЬ;1450324;9.52;1.000;9.52;28.02.2027;Лексредства;31.07.2024;000006691;6.88;6.94;МедВай УП;112055
МОКСОНИДИН ТАБЛ.П/О, 0,2МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;030224;9.82;1.000;9.82;28.02.2027;Лексредства;14.08.2024;0340452;7.09;7.16;ФАРМПРОЕКТ ООО;112209
МОКСОНИДИН ТАБЛ.П/О, 0,4МГ, №30;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;031023;11.43;1.000;11.43;30.09.2026;Лексредства;17.09.2024;000007989;8.25;8.33;МедВай УП;112892
МОКСОНИДИН ТАБЛ.П/О, 0,4МГ, №30;АМАНТИСМЕД ООО;БЕЛАРУСЬ;1160723;13.71;1.334;18.29;30.06.2026;Лексредства;13.12.2023;000001151;9.90;9.99;МедВай УП;107911
МОКСОНИДИН ТАБЛ.П/О, 0,4МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;100723;14.16;0.334;4.73;31.07.2026;Лексредства;13.12.2023;000001151;10.22;10.32;ФАРМПРОЕКТ ООО;107912
МОКСОНИДИН ТАБЛ.П/О, 0,4МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;151123;14.16;1.000;14.16;30.11.2026;Лексредства;24.04.2024;000004710;10.22;10.32;ФАРМПРОЕКТ ООО;110824
МОЛОЧКО Д/ЗАГАРА SPF-24 УП., 160МЛ;ФЛОРЕСАН ООО;РОССИЯ;008;12.39;2.000;24.78;01.08.2025;Парфюмерно-косметическая продукция и  туалетные принадлежности;30.05.2023;3388928;7.89;7.96;Тишас;105463
МОЛОЧКО Д/ТЕЛА Д/СУХ.ЧУВСТ. КОЖИ УП., 300МЛ;HERBAL HISPANIA, S.L.;ИСПАНИЯ;12612;17.31;1.000;17.31;30.06.2025;Парфюмерно-косметическая продукция и  туалетные принадлежности;10.01.2023;02/2023залежалый;16.33;13.61;Новамедика  ПТЧУП;103334
МОЛСИДОМИН ТАБЛ., 2МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;020324;2.52;1.000;2.52;31.03.2027;Лексредства;11.09.2024;000007869;1.83;1.84;ФАРМПРОЕКТ ООО;112785
МОМЕДЕРМ КРЕМ, ТУБА, 0,1% 15Г;JELFA;ПОЛЬША;308391;17.63;1.000;17.63;31.08.2025;Лексредства;24.04.2024;000004687;12.24;12.97;Оздоровление ЧУП;110783
МОМЕЗАЛ ФЛ., СПРЕЙ НАЗ., 50МКГ/ДОЗ 140ДОЗ;GENETIC;ИТАЛИЯ;240423;31.95;1.000;31.95;01.02.2026;Лексредства;20.03.2024;000003621;24.21;25.66;Оздоровление ЧУП;110174
МОРЕЗОН ФЛ., СПРЕЙ НАЗ., 50МКГ/Д 140ДОЗ;РЕБ-ФАРМА;БЕЛАРУСЬ;240923;26.93;1.000;26.93;31.08.2026;Лексредства;14.02.2024;000002637;19.59;19.59;РЕБ-ФАРМА;109474
МОТИЛАК ТАБЛ.П/О, 10МГ, №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;50823/1021023;7.60;0.500;3.80;31.07.2026;Лексредства;27.12.2023;000001386;5.53;5.53;МИНСКИНТЕРКАПС;108317
МОТИЛАК ТАБЛ.П/О, 10МГ, №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;30424/1010524;7.98;1.000;7.98;30.04.2027;Лексредства;02.07.2024;0076394;5.81;5.81;МИНСКИНТЕРКАПС;111546
МОТИЛАК ТАБЛ.П/О, 10МГ, №30;МИНСКИНТЕРКАПС РУП;БЕЛАРУСЬ;30424/1010524;7.98;1.000;7.98;30.04.2027;Лексредства;11.09.2024;000007856;5.81;5.81;МИНСКИНТЕРКАПС;112827
МОЧЕПРИЕМНИК ДЕТ. TRO-UROCOL PLUS PAED СТЕР. УП., 100МЛ;TROGE MEDICAL;ГЕРМАНИЯ;17789-01;0.50;2.000;1.00;30.09.2027;Товары  мед назначения;06.03.2024;0287127;0.34;0.36;Гирас-Д;109976
МУКОСАТ АМП, Р-Р Д/И, 2МЛ, №10;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;080224;23.23;1.000;23.23;28.02.2026;Лексредства;28.08.2024;000007467;16.90;16.90;Белмедпрепараты;112448
МУКОСАТ КАПС., 250МГ, №30;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;020324;9.21;1.000;9.21;31.03.2027;Лексредства;04.09.2024;000007667;6.70;6.70;Белмедпрепараты;112596
МУЛЬТИВИТАМИНЫ ЖЕН. ТАБЛ., 1350МГ, №90;NEW NORDIC/PROPHARMA;ДАНИЯ;08017;29.00;0.000;0.00;01.03.2020;БАДы;26.01.2018;3679529;22.61;17.39;Новамедика  ПТЧУП;1994
МЫЛО MELTA ДРЕВЕСНОЕ МАСЛО УП., 100Г;АГНЕКС ООО;БЕЛАРУСЬ;14;2.43;1.000;2.43;01.02.2026;Парфюмерно-косметическая продукция и  туалетные принадлежности;11.07.2023;0878215;1.56;1.56;Агнекс Компани ООО;105924
МЫЛО MELTA ЦВЕТОЧНОЕ МАСЛО УП., 100Г;АГНЕКС ООО;БЕЛАРУСЬ;14;2.43;1.000;2.43;01.02.2026;Парфюмерно-косметическая продукция и  туалетные принадлежности;11.07.2023;0878215;1.56;1.56;Агнекс Компани ООО;105929
МЫЛО ХВОЙНОЕ УП., 85Г;САУЛЕС САПНИС;БЕЛАРУСЬ;140М;2.58;1.000;2.58;30.11.2024;Парфюмерно-косметическая продукция и  туалетные принадлежности;22.03.2023;2061313;1.66;1.66;Саулес Сапнис;104695
Маска санитарно-гигиен. одноразовые мод.18720 уп., №1;Галантэя, Беларусь;Беларусь;-;0.50;95.000;47.50;01.04.2025;Санитарно-гигиенические изделия;04.01.2024;01/2024приказ;0.80;0.81;Новамедика  ПТЧУП;108483
НАЗОРИН ЭВКАЛИПТ ФЛ., СПРЕЙ НАЗ., 0,1% 10МЛ;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010524;3.73;2.000;7.46;31.05.2026;Лексредства;31.07.2024;000006674;2.70;2.72;МедВай УП;112082
НАЗОФАН ФЛ., СПРЕЙ НАЗ., 50МКГ/Д 120ДОЗ;TEVA;ЧЕХИЯ;100041000;28.63;1.000;28.63;31.12.2025;Лексредства;10.01.2024;000001639;22.64;22.86;Медвакс;108575
НАЙЗ ГЕЛЬ, ТУБА, 1% 20Г;DR.REDDY`S;ИНДИЯ;V240042;14.02;2.000;28.04;31.01.2026;Лексредства;28.08.2024;000007464;10.12;10.22;Тишас;112486
НАЙСУЛИД ГЕЛЬ, ТУБА, 1% 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010723;5.74;1.000;5.74;31.07.2026;Лексредства;11.09.2024;000007858;4.15;4.19;МедВай УП;112729
НАЙСУЛИД ГЕЛЬ, ТУБА, 1% 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010723;5.74;1.000;5.74;31.07.2026;Лексредства;24.09.2024;000008216;4.15;4.19;МедВай УП;113086
НАЙСУЛИД ПАК., ПОР., 100МГ/2Г, №10;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;090424;5.54;1.000;5.54;30.04.2027;Лексредства;24.09.2024;000008216;4.00;4.04;ФАРМПРОЕКТ ООО;113087
НАЙСУЛИД ТАБЛ., 100МГ, №30;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;020324;4.29;1.000;4.29;31.03.2026;Лексредства;24.09.2024;000008244;3.10;3.13;МедВай УП;113015
